classifier,n,Lhat,trainTime,testTime,iterate
S-RerF, 50, 0.516571429, 0.048444986, 0.392819881, 4
S-RerF, 50, 0.506285714, 0.045071125, 0.574606895, 5
S-RerF, 50, 0.497714286, 0.055076838, 0.478451967, 6
S-RerF, 50, 0.513714286, 0.050410986, 0.338728189, 7
S-RerF, 50, 0.505142857, 0.046011925, 0.334810734, 8
S-RerF, 50, 0.489714286, 0.040786028, 0.379673004, 9
MT-MORF, 50, 0.519428571, 0.044530153, 0.449447155, 0
MT-MORF, 50, 0.515428571, 0.047811985, 0.340967894, 1
MT-MORF, 50, 0.509142857, 0.053864956, 0.491849899, 2
MT-MORF, 50, 0.504571429, 0.047120094, 0.940880060, 3
MT-MORF, 50, 0.495428571, 0.048754930, 0.550261974, 4
MT-MORF, 50, 0.512000000, 0.045706034, 0.374865055, 5
MT-MORF, 50, 0.494857143, 0.045884132, 0.198992014, 6
MT-MORF, 50, 0.509142857, 0.044260979, 0.168148994, 7
MT-MORF, 50, 0.486857143, 0.043821096, 0.211633921, 8
MT-MORF, 50, 0.491428571, 0.053103924, 0.243827820, 9
Log. Reg, 100, 0.501142857, 0.008808136, 0.001347065, 0
Log. Reg, 100, 0.484000000, 0.009790897, 0.001709700, 1
Log. Reg, 100, 0.504000000, 0.011690140, 0.003242016, 2
Log. Reg, 100, 0.499428571, 0.010741949, 0.004252911, 3
Log. Reg, 100, 0.518285714, 0.010390997, 0.002157688, 4
Log. Reg, 100, 0.522285714, 0.011483192, 0.001692772, 5
Log. Reg, 100, 0.497714286, 0.012393951, 0.002272129, 6
Log. Reg, 100, 0.514857143, 0.011781931, 0.002250910, 7
Log. Reg, 100, 0.508571429, 0.011487007, 0.003355980, 8
Log. Reg, 100, 0.503428571, 0.013354063, 0.002402067, 9
Lin. SVM, 100, 0.494285714, 0.008050919, 0.001523972, 0
Lin. SVM, 100, 0.508000000, 0.007889986, 0.002768993, 1
Lin. SVM, 100, 0.523428571, 0.010869980, 0.003234148, 2
Lin. SVM, 100, 0.508571429, 0.008070946, 0.002522945, 3
Lin. SVM, 100, 0.513142857, 0.009789228, 0.002556086, 4
Lin. SVM, 100, 0.521142857, 0.009042025, 0.001605749, 5
Lin. SVM, 100, 0.532571429, 0.006109953, 0.002068996, 6
Lin. SVM, 100, 0.517714286, 0.009345055, 0.002173185, 7
Lin. SVM, 100, 0.509142857, 0.008064032, 0.002066374, 8
Lin. SVM, 100, 0.501142857, 0.007848024, 0.002377987, 9
SVM, 100, 0.514857143, 0.010185242, 0.143769026, 0
SVM, 100, 0.522285714, 0.009981871, 0.145139933, 1
SVM, 100, 0.512000000, 0.009557724, 0.141689062, 2
SVM, 100, 0.524000000, 0.009412766, 0.151706934, 3
SVM, 100, 0.519428571, 0.009706974, 0.145001888, 4
SVM, 100, 0.516571429, 0.010589123, 0.147458076, 5
SVM, 100, 0.521714286, 0.010403872, 0.148735046, 6
SVM, 100, 0.514857143, 0.011037111, 0.150885105, 7
SVM, 100, 0.522857143, 0.009917021, 0.148326159, 8
SVM, 100, 0.516571429, 0.010266066, 0.149188757, 9
kNN, 100, 0.474285714, 0.003131151, 0.121348858, 0
kNN, 100, 0.463428571, 0.003440857, 0.136723995, 1
kNN, 100, 0.375428571, 0.002752066, 0.115369797, 2
kNN, 100, 0.468000000, 0.002759933, 0.112910986, 3
kNN, 100, 0.390857143, 0.002726793, 0.108141184, 4
kNN, 100, 0.450285714, 0.002573013, 0.103729963, 5
kNN, 100, 0.396571429, 0.003870010, 0.115384102, 6
kNN, 100, 0.460571429, 0.002930880, 0.109678984, 7
kNN, 100, 0.349142857, 0.003296852, 0.109934092, 8
kNN, 100, 0.406857143, 0.003562927, 0.107666969, 9
RF, 100, 0.516000000, 0.244497299, 0.040935278, 0
RF, 100, 0.518857143, 0.243214130, 0.044642925, 1
RF, 100, 0.510285714, 0.233347893, 0.040755033, 2
RF, 100, 0.499428571, 0.237516880, 0.039436102, 3
RF, 100, 0.499428571, 0.239511728, 0.039261818, 4
RF, 100, 0.502285714, 0.238639116, 0.041325092, 5
RF, 100, 0.504571429, 0.261455059, 0.040620804, 6
RF, 100, 0.507428571, 0.244106054, 0.041353226, 7
RF, 100, 0.495428571, 0.239766836, 0.040813923, 8
RF, 100, 0.502285714, 0.242470980, 0.039983749, 9
MLP, 100, 0.486285714, 0.397971869, 0.012256861, 0
MLP, 100, 0.489142857, 0.395709038, 0.012499809, 1
MLP, 100, 0.472571429, 0.402304173, 0.013800859, 2
MLP, 100, 0.476000000, 0.414813995, 0.011363983, 3
MLP, 100, 0.501142857, 0.378011942, 0.012661934, 4
MLP, 100, 0.487428571, 0.402141809, 0.011237860, 5
MLP, 100, 0.498285714, 0.440038919, 0.014711618, 6
MLP, 100, 0.482285714, 0.382668018, 0.011301756, 7
MLP, 100, 0.482857143, 0.368743181, 0.012597084, 8
MLP, 100, 0.487428571, 0.405467987, 0.011229038, 9
S-RerF, 100, 0.471428571, 0.122209072, 0.411661148, 0
S-RerF, 100, 0.487428571, 0.118926048, 0.394773006, 1
S-RerF, 100, 0.460571429, 0.122724056, 0.520511866, 2
S-RerF, 100, 0.494857143, 0.119055986, 0.398247957, 3
S-RerF, 100, 0.482285714, 0.116173267, 0.454508781, 4
S-RerF, 100, 0.473714286, 0.123944998, 0.519059896, 5
S-RerF, 100, 0.459428571, 0.106052160, 0.362104177, 6
S-RerF, 100, 0.470857143, 0.121959209, 0.356367826, 7
S-RerF, 100, 0.460571429, 0.117721796, 0.347264051, 8
S-RerF, 100, 0.467428571, 0.108784199, 0.368744135, 9
MT-MORF, 100, 0.465142857, 0.117232084, 0.521895885, 0
MT-MORF, 100, 0.449142857, 0.116355181, 0.203171968, 1
MT-MORF, 100, 0.410285714, 0.122394800, 0.201750994, 2
MT-MORF, 100, 0.465714286, 0.109265089, 0.219192982, 3
MT-MORF, 100, 0.444000000, 0.097494125, 0.174415827, 4
MT-MORF, 100, 0.441142857, 0.105636835, 0.170607090, 5
MT-MORF, 100, 0.444571429, 0.106184959, 0.170733213, 6
MT-MORF, 100, 0.458857143, 0.097305298, 0.198583126, 7
MT-MORF, 100, 0.458285714, 0.114596128, 0.569359064, 8
MT-MORF, 100, 0.444000000, 0.127018690, 0.467663288, 9
Log. Reg, 200, 0.507428571, 0.042733908, 0.001712084, 0
Log. Reg, 200, 0.514285714, 0.029025078, 0.002092838, 1
Log. Reg, 200, 0.494857143, 0.032140017, 0.002075672, 2
Log. Reg, 200, 0.510285714, 0.035980940, 0.002176046, 3
Log. Reg, 200, 0.504000000, 0.030127287, 0.002025366, 4
Log. Reg, 200, 0.497142857, 0.037272930, 0.001926899, 5
Log. Reg, 200, 0.493142857, 0.036995173, 0.002623796, 6
Log. Reg, 200, 0.487428571, 0.031259775, 0.002001047, 7
Log. Reg, 200, 0.506285714, 0.028970003, 0.002079010, 8
Log. Reg, 200, 0.507428571, 0.032941103, 0.002045870, 9
Lin. SVM, 200, 0.512571429, 0.024317980, 0.002165079, 0
Lin. SVM, 200, 0.506857143, 0.023926020, 0.002280951, 1
Lin. SVM, 200, 0.512571429, 0.035073042, 0.002045870, 2
Lin. SVM, 200, 0.514285714, 0.027449846, 0.002015114, 3
Lin. SVM, 200, 0.498285714, 0.024923086, 0.001964092, 4
Lin. SVM, 200, 0.509142857, 0.024120092, 0.002273083, 5
Lin. SVM, 200, 0.493142857, 0.024539948, 0.002069950, 6
Lin. SVM, 200, 0.498285714, 0.026713848, 0.001770020, 7
Lin. SVM, 200, 0.528000000, 0.022948027, 0.002011061, 8
Lin. SVM, 200, 0.511428571, 0.023012877, 0.001956224, 9
SVM, 200, 0.521714286, 0.037640810, 0.308079004, 0
SVM, 200, 0.500571429, 0.039541960, 0.300338984, 1
SVM, 200, 0.510857143, 0.036031008, 0.298937082, 2
SVM, 200, 0.504000000, 0.038774967, 0.301905870, 3
SVM, 200, 0.489714286, 0.038983107, 0.310909033, 4
SVM, 200, 0.495428571, 0.039438009, 0.301997185, 5
SVM, 200, 0.503428571, 0.037423134, 0.301513195, 6
SVM, 200, 0.498285714, 0.038558006, 0.308716059, 7
SVM, 200, 0.492571429, 0.038352013, 0.299229860, 8
SVM, 200, 0.504571429, 0.037736893, 0.287176847, 9
kNN, 200, 0.435428571, 0.004031897, 0.135864019, 0
kNN, 200, 0.356571429, 0.006412983, 0.128079891, 1
kNN, 200, 0.408571429, 0.003957987, 0.146550894, 2
kNN, 200, 0.402857143, 0.004457951, 0.131188869, 3
kNN, 200, 0.430285714, 0.004422903, 0.140324831, 4
kNN, 200, 0.408571429, 0.004528761, 0.133058071, 5
kNN, 200, 0.426285714, 0.004731894, 0.135396957, 6
kNN, 200, 0.379428571, 0.005366087, 0.137017727, 7
kNN, 200, 0.384571429, 0.004495859, 0.130607843, 8
kNN, 200, 0.376571429, 0.004311085, 0.136415005, 9
RF, 200, 0.508000000, 0.252956152, 0.043221712, 0
RF, 200, 0.469142857, 0.257935047, 0.043292046, 1
RF, 200, 0.477714286, 0.249493837, 0.042104006, 2
RF, 200, 0.491428571, 0.269935131, 0.047529936, 3
RF, 200, 0.491428571, 0.242017746, 0.040123224, 4
RF, 200, 0.487428571, 0.251116991, 0.050333977, 5
RF, 200, 0.505714286, 0.259613991, 0.040140867, 6
RF, 200, 0.493142857, 0.256351948, 0.042119265, 7
RF, 200, 0.493714286, 0.263479710, 0.042836905, 8
RF, 200, 0.476571429, 0.257061005, 0.043010950, 9
MLP, 200, 0.445142857, 0.676657200, 0.010629892, 0
MLP, 200, 0.452000000, 0.627401829, 0.011135101, 1
MLP, 200, 0.446285714, 0.698293924, 0.012740135, 2
MLP, 200, 0.456000000, 0.658375263, 0.011855125, 3
MLP, 200, 0.472571429, 0.691301823, 0.011749983, 4
MLP, 200, 0.484571429, 0.630781174, 0.010587215, 5
MLP, 200, 0.483428571, 0.625817060, 0.011557102, 6
MLP, 200, 0.471428571, 0.608745098, 0.011685848, 7
MLP, 200, 0.463428571, 0.650228024, 0.011339903, 8
MLP, 200, 0.465714286, 0.619066238, 0.018277168, 9
S-RerF, 200, 0.437142857, 0.289098978, 0.356220245, 0
S-RerF, 200, 0.410857143, 0.265094995, 0.338730097, 1
S-RerF, 200, 0.443428571, 0.298300028, 0.271994114, 2
S-RerF, 200, 0.428571429, 0.285640955, 0.194231033, 3
S-RerF, 200, 0.425714286, 0.265069962, 0.197502136, 4
S-RerF, 200, 0.434285714, 0.235654831, 0.207258224, 5
S-RerF, 200, 0.403428571, 0.248517275, 0.195008993, 6
S-RerF, 200, 0.390285714, 0.270455837, 0.174775124, 7
S-RerF, 200, 0.417142857, 0.265341997, 0.171261072, 8
S-RerF, 200, 0.435428571, 0.307545900, 0.391438007, 9
MT-MORF, 200, 0.395428571, 0.302438974, 0.339408875, 0
MT-MORF, 200, 0.394285714, 0.312483072, 0.398187160, 1
MT-MORF, 200, 0.417714286, 0.286748886, 0.388573885, 2
MT-MORF, 200, 0.400000000, 0.313563824, 0.374743938, 3
MT-MORF, 200, 0.393142857, 0.336435795, 0.339274883, 4
MT-MORF, 200, 0.408571429, 0.278177023, 0.341039181, 5
MT-MORF, 200, 0.381142857, 0.337170839, 0.358311892, 6
MT-MORF, 200, 0.393142857, 0.295133114, 0.345189095, 7
MT-MORF, 200, 0.393714286, 0.282991171, 0.442579269, 8
MT-MORF, 200, 0.384571429, 0.296266079, 0.353366137, 9
Log. Reg, 400, 0.509142857, 0.126358986, 0.002086878, 0
Log. Reg, 400, 0.482857143, 0.134181023, 0.002907038, 1
Log. Reg, 400, 0.495428571, 0.125767231, 0.002033949, 2
Log. Reg, 400, 0.490285714, 0.127518892, 0.002084017, 3
Log. Reg, 400, 0.515428571, 0.132157803, 0.002106905, 4
Log. Reg, 400, 0.508000000, 0.135907173, 0.001654148, 5
Log. Reg, 400, 0.480000000, 0.140403032, 0.002014160, 6
Log. Reg, 400, 0.490285714, 0.130733013, 0.001935959, 7
Log. Reg, 400, 0.490857143, 0.137032986, 0.002012014, 8
Log. Reg, 400, 0.493714286, 0.129938841, 0.001677990, 9
Lin. SVM, 400, 0.488000000, 0.174815893, 0.001654863, 0
Lin. SVM, 400, 0.505714286, 0.145517826, 0.001862764, 1
Lin. SVM, 400, 0.497714286, 0.205849886, 0.002244949, 2
Lin. SVM, 400, 0.505142857, 0.202195883, 0.002059937, 3
Lin. SVM, 400, 0.499428571, 0.134106874, 0.001553774, 4
Lin. SVM, 400, 0.508571429, 0.186398029, 0.001874924, 5
Lin. SVM, 400, 0.484571429, 0.170377970, 0.001799822, 6
Lin. SVM, 400, 0.512571429, 0.136440992, 0.001526117, 7
Lin. SVM, 400, 0.504000000, 0.138959885, 0.006323814, 8
Lin. SVM, 400, 0.496000000, 0.152063847, 0.002094984, 9
SVM, 400, 0.449142857, 0.153744698, 0.670193911, 0
SVM, 400, 0.440000000, 0.145482063, 0.666766167, 1
SVM, 400, 0.438285714, 0.235018969, 0.948693991, 2
SVM, 400, 0.426857143, 0.287097216, 0.769603252, 3
SVM, 400, 0.453142857, 0.166997910, 0.852386713, 4
SVM, 400, 0.445714286, 0.152230740, 0.783545971, 5
SVM, 400, 0.444571429, 0.180004120, 0.692621231, 6
SVM, 400, 0.446857143, 0.154129028, 0.823047161, 7
SVM, 400, 0.459428571, 0.158850908, 0.803618193, 8
SVM, 400, 0.428571429, 0.172807932, 0.765079021, 9
kNN, 400, 0.428000000, 0.010625124, 0.200993061, 0
kNN, 400, 0.416571429, 0.008911133, 0.264835835, 1
kNN, 400, 0.378285714, 0.009500980, 0.189262867, 2
kNN, 400, 0.421142857, 0.014482975, 0.212894917, 3
kNN, 400, 0.473714286, 0.008646965, 0.198937654, 4
kNN, 400, 0.426857143, 0.008335829, 0.222090006, 5
kNN, 400, 0.472000000, 0.008395195, 0.184230804, 6
kNN, 400, 0.436571429, 0.010100126, 0.211993933, 7
kNN, 400, 0.423428571, 0.010864973, 0.282598734, 8
kNN, 400, 0.421142857, 0.010290146, 0.225517035, 9
RF, 400, 0.454285714, 0.287936926, 0.041167736, 0
RF, 400, 0.470285714, 0.295764208, 0.041011333, 1
RF, 400, 0.453714286, 0.291965008, 0.044489145, 2
RF, 400, 0.461714286, 0.308403254, 0.063165188, 3
RF, 400, 0.476571429, 0.290410995, 0.050026894, 4
RF, 400, 0.474285714, 0.278545856, 0.042775154, 5
RF, 400, 0.453714286, 0.391211033, 0.048475266, 6
RF, 400, 0.472000000, 0.305177212, 0.053805113, 7
RF, 400, 0.465142857, 0.279738903, 0.043159008, 8
RF, 400, 0.475428571, 0.268196106, 0.041317940, 9
MLP, 400, 0.429142857, 1.102598906, 0.015777111, 0
MLP, 400, 0.439428571, 1.037061930, 0.009420156, 1
MLP, 400, 0.406857143, 1.282470942, 0.009604931, 2
MLP, 400, 0.437142857, 1.983876944, 0.022804976, 3
MLP, 400, 0.424000000, 1.766601086, 0.020358086, 4
MLP, 400, 0.444000000, 1.521727085, 0.015415192, 5
MLP, 400, 0.415428571, 1.583153009, 0.013942957, 6
MLP, 400, 0.414285714, 1.387902975, 0.010721922, 7
MLP, 400, 0.411428571, 1.322504044, 0.011668205, 8
MLP, 400, 0.412571429, 1.384184837, 0.012644053, 9
S-RerF, 400, 0.304000000, 0.704480886, 0.421389103, 0
S-RerF, 400, 0.320571429, 0.690662146, 0.571337938, 1
S-RerF, 400, 0.325714286, 0.788881779, 0.779984951, 2
S-RerF, 400, 0.301714286, 0.742955923, 0.653686047, 3
S-RerF, 400, 0.356000000, 1.019034147, 3.447143078, 4
S-RerF, 400, 0.323428571, 0.958287954, 1.857141018, 5
S-RerF, 400, 0.324571429, 0.715400934, 0.370167017, 6
S-RerF, 400, 0.332000000, 0.673074007, 0.372483015, 7
S-RerF, 400, 0.333714286, 0.684602261, 0.352416039, 8
S-RerF, 400, 0.337142857, 0.662197828, 0.410974979, 9
MT-MORF, 400, 0.274857143, 0.764148235, 0.455067158, 0
MT-MORF, 400, 0.326857143, 0.715309143, 0.438178062, 1
MT-MORF, 400, 0.308000000, 0.653791189, 0.295253038, 2
MT-MORF, 400, 0.268571429, 0.778022051, 0.289163589, 3
MT-MORF, 400, 0.320000000, 0.695960999, 0.388486862, 4
MT-MORF, 400, 0.257714286, 0.718146086, 0.443113804, 5
MT-MORF, 400, 0.313142857, 0.772693872, 0.388324022, 6
MT-MORF, 400, 0.281714286, 0.734324932, 0.389807701, 7
MT-MORF, 400, 0.275428571, 0.777518749, 0.513111115, 8
MT-MORF, 400, 0.289714286, 0.772127867, 0.471814156, 9
Log. Reg, 1000, 0.516571429, 0.574902058, 0.003259897, 0
Log. Reg, 1000, 0.493714286, 0.692836761, 0.007555008, 1
Log. Reg, 1000, 0.486857143, 0.613689661, 0.002666950, 2
Log. Reg, 1000, 0.502857143, 0.676962137, 0.002678871, 3
Log. Reg, 1000, 0.500571429, 0.597431898, 0.002730131, 4
Log. Reg, 1000, 0.509714286, 0.543319941, 0.002338886, 5
Log. Reg, 1000, 0.496571429, 0.648503065, 0.002542973, 6
Log. Reg, 1000, 0.474285714, 0.675759077, 0.002321959, 7
Log. Reg, 1000, 0.500000000, 0.594738960, 0.002996922, 8
Log. Reg, 1000, 0.495428571, 0.727535963, 0.002872705, 9
Lin. SVM, 1000, 0.493714286, 1.596955776, 0.002625942, 0
Lin. SVM, 1000, 0.491428571, 1.663548946, 0.002988100, 1
Lin. SVM, 1000, 0.502857143, 1.650552988, 0.003118038, 2
Lin. SVM, 1000, 0.499428571, 1.296792030, 0.007620096, 3
Lin. SVM, 1000, 0.504000000, 1.211189985, 0.002666712, 4
Lin. SVM, 1000, 0.500571429, 1.217181206, 0.002134800, 5
Lin. SVM, 1000, 0.505714286, 1.367727041, 0.002443075, 6
Lin. SVM, 1000, 0.514285714, 1.742721081, 0.003179789, 7
Lin. SVM, 1000, 0.512000000, 1.791215897, 0.002628088, 8
Lin. SVM, 1000, 0.504000000, 1.685573101, 0.002748251, 9
SVM, 1000, 0.339428571, 1.119965792, 1.810472012, 0
SVM, 1000, 0.338857143, 1.102373838, 1.902961969, 1
SVM, 1000, 0.342857143, 1.171185017, 1.979318142, 2
SVM, 1000, 0.345714286, 1.200265884, 1.872615099, 3
SVM, 1000, 0.357142857, 1.374123096, 1.879012108, 4
SVM, 1000, 0.325714286, 1.114640713, 1.818819046, 5
SVM, 1000, 0.359428571, 1.112333059, 1.840573072, 6
SVM, 1000, 0.354857143, 1.102808952, 1.787766933, 7
SVM, 1000, 0.318857143, 1.118115187, 1.806606054, 8
SVM, 1000, 0.358285714, 1.148636103, 1.867591143, 9
kNN, 1000, 0.422857143, 0.030658722, 0.490862131, 0
kNN, 1000, 0.424571429, 0.026534796, 0.506968737, 1
kNN, 1000, 0.424000000, 0.026906013, 0.516592264, 2
kNN, 1000, 0.410857143, 0.025675058, 0.504273176, 3
kNN, 1000, 0.402857143, 0.026110888, 0.484434128, 4
kNN, 1000, 0.471428571, 0.026035070, 0.489619970, 5
kNN, 1000, 0.448000000, 0.027921200, 0.483556986, 6
kNN, 1000, 0.403428571, 0.027673006, 0.509576797, 7
kNN, 1000, 0.420000000, 0.027667999, 0.498004198, 8
kNN, 1000, 0.349714286, 0.028308868, 0.503360987, 9
RF, 1000, 0.405142857, 0.481572866, 0.041882038, 0
RF, 1000, 0.371428571, 0.575330019, 0.048716784, 1
RF, 1000, 0.390285714, 0.434851885, 0.041324139, 2
RF, 1000, 0.420000000, 0.461454868, 0.042085171, 3
RF, 1000, 0.416571429, 0.503880024, 0.044698954, 4
RF, 1000, 0.386285714, 0.462516069, 0.042524815, 5
RF, 1000, 0.398285714, 0.451478720, 0.043125868, 6
RF, 1000, 0.399428571, 0.457756996, 0.040541887, 7
RF, 1000, 0.416000000, 0.472057104, 0.041750193, 8
RF, 1000, 0.404000000, 0.440993071, 0.043967962, 9
MLP, 1000, 0.280000000, 2.665717602, 0.010672092, 0
MLP, 1000, 0.277714286, 1.885734081, 0.016197205, 1
MLP, 1000, 0.310285714, 1.904005051, 0.012617826, 2
MLP, 1000, 0.298857143, 3.391672134, 0.011608124, 3
MLP, 1000, 0.273714286, 2.765136957, 0.010962963, 4
MLP, 1000, 0.289714286, 3.002491951, 0.012827873, 5
MLP, 1000, 0.283428571, 2.972043037, 0.012945890, 6
MLP, 1000, 0.294857143, 2.847033739, 0.013178110, 7
MLP, 1000, 0.258285714, 3.156535149, 0.011624098, 8
MLP, 1000, 0.293142857, 3.077112913, 0.012732983, 9
S-RerF, 1000, 0.186285714, 2.112779140, 0.464091063, 0
S-RerF, 1000, 0.244000000, 2.235390902, 0.432763338, 1
S-RerF, 1000, 0.216000000, 2.197299957, 0.510990143, 2
S-RerF, 1000, 0.198285714, 2.123671055, 0.456920862, 3
S-RerF, 1000, 0.204000000, 2.223698854, 0.583014011, 4
S-RerF, 1000, 0.179428571, 2.161916971, 0.427049875, 5
S-RerF, 1000, 0.196571429, 2.186701059, 0.413389683, 6
S-RerF, 1000, 0.205714286, 2.101813078, 0.395712852, 7
S-RerF, 1000, 0.182285714, 1.951943874, 0.435975313, 8
S-RerF, 1000, 0.176571429, 2.128314972, 0.417650938, 9
MT-MORF, 1000, 0.167428571, 2.451946020, 0.533460140, 0
MT-MORF, 1000, 0.172000000, 2.383665323, 0.448617935, 1
MT-MORF, 1000, 0.165142857, 2.446399927, 0.597217083, 2
MT-MORF, 1000, 0.173142857, 2.606234074, 0.443545103, 3
MT-MORF, 1000, 0.170857143, 2.296792030, 0.408043146, 4
MT-MORF, 1000, 0.198857143, 2.475212097, 0.417726040, 5
MT-MORF, 1000, 0.170285714, 2.372909069, 0.470657110, 6
MT-MORF, 1000, 0.188571429, 2.306982994, 0.450509071, 7
MT-MORF, 1000, 0.177714286, 2.364360809, 0.411023855, 8
MT-MORF, 1000, 0.164571429, 2.341805696, 0.437762976, 9
