classifier,n,Lhat,trainTime,testTime,iterate
Log. Reg, 200, 0.489142857, 0.012534857, 0.001397133, 1
Log. Reg, 200, 0.505142857, 0.014310837, 0.001169920, 2
Log. Reg, 200, 0.512000000, 0.014812708, 0.001261711, 3
Log. Reg, 200, 0.509714286, 0.022765160, 0.002766848, 4
Log. Reg, 200, 0.520000000, 0.016126871, 0.001719713, 5
Log. Reg, 200, 0.482285714, 0.016059160, 0.001238823, 6
Log. Reg, 200, 0.520000000, 0.016750097, 0.001353025, 7
Log. Reg, 200, 0.498857143, 0.018701077, 0.002041817, 8
Log. Reg, 200, 0.511428571, 0.013770103, 0.001286030, 9
Lin. SVM, 200, 0.494285714, 0.032607079, 0.001411915, 0
Lin. SVM, 200, 0.498857143, 0.043514013, 0.001293898, 1
Lin. SVM, 200, 0.511428571, 0.033511877, 0.001219034, 2
Lin. SVM, 200, 0.513142857, 0.031471252, 0.001121044, 3
Lin. SVM, 200, 0.509714286, 0.024880171, 0.001070261, 4
Lin. SVM, 200, 0.508571429, 0.034158945, 0.001633167, 5
Lin. SVM, 200, 0.490285714, 0.041363955, 0.001338243, 6
Lin. SVM, 200, 0.501142857, 0.045848131, 0.002237797, 7
Lin. SVM, 200, 0.496571429, 0.037275791, 0.001417875, 8
Lin. SVM, 200, 0.514857143, 0.032285929, 0.001201868, 9
SVM, 200, 0.513714286, 0.037804127, 0.262877226, 0
SVM, 200, 0.513714286, 0.037373066, 0.302657127, 1
SVM, 200, 0.514285714, 0.042808056, 0.413343906, 2
SVM, 200, 0.514857143, 0.036979914, 0.273823977, 3
SVM, 200, 0.514857143, 0.035957098, 0.265006065, 4
SVM, 200, 0.514285714, 0.030993938, 0.254810095, 5
SVM, 200, 0.515428571, 0.040266991, 0.285367966, 6
SVM, 200, 0.513714286, 0.035371780, 0.254213095, 7
SVM, 200, 0.519428571, 0.034301758, 0.250432730, 8
SVM, 200, 0.514285714, 0.033519030, 0.252322197, 9
kNN, 200, 0.420000000, 0.003166914, 0.111639738, 0
kNN, 200, 0.445714286, 0.003227949, 0.135418892, 1
kNN, 200, 0.449714286, 0.006819963, 0.175784111, 2
kNN, 200, 0.424000000, 0.016932726, 0.153924942, 3
kNN, 200, 0.424000000, 0.003377914, 0.125931025, 4
kNN, 200, 0.446285714, 0.003104925, 0.114521027, 5
kNN, 200, 0.430285714, 0.003551960, 0.122733116, 6
kNN, 200, 0.437714286, 0.002797127, 0.114959002, 7
kNN, 200, 0.424571429, 0.002951860, 0.097516060, 8
kNN, 200, 0.432000000, 0.002892017, 0.104408741, 9
RF, 200, 0.484571429, 0.219996929, 0.035207748, 0
RF, 200, 0.483428571, 0.199357986, 0.024888039, 1
RF, 200, 0.486857143, 0.151368856, 0.023718119, 2
RF, 200, 0.484000000, 0.159646034, 0.022319794, 3
RF, 200, 0.489714286, 0.149267912, 0.025497913, 4
RF, 200, 0.490857143, 0.153549671, 0.023046255, 5
RF, 200, 0.473714286, 0.223448753, 0.055717230, 6
RF, 200, 0.471428571, 0.175651073, 0.027892828, 7
RF, 200, 0.480571429, 0.193910122, 0.035787106, 8
RF, 200, 0.472000000, 0.175037861, 0.027321100, 9
MLP, 200, 0.468000000, 0.366343975, 0.007928133, 0
MLP, 200, 0.476000000, 0.466068983, 0.007676125, 1
MLP, 200, 0.498285714, 0.480392933, 0.009617329, 2
MLP, 200, 0.505714286, 0.309153795, 0.008044004, 3
MLP, 200, 0.484000000, 0.299552679, 0.007982969, 4
MLP, 200, 0.503428571, 0.332837105, 0.007046938, 5
MLP, 200, 0.511428571, 0.342921972, 0.007778645, 6
MLP, 200, 0.465714286, 0.426034927, 0.006779909, 7
MLP, 200, 0.496000000, 0.405830145, 0.008301020, 8
MLP, 200, 0.481714286, 0.322960854, 0.006960869, 9
S-RerF, 200, 0.441714286, 0.237775803, 0.078908205, 0
S-RerF, 200, 0.456000000, 0.218778133, 0.177587748, 1
S-RerF, 200, 0.445714286, 0.246159077, 0.038532019, 2
S-RerF, 200, 0.456000000, 0.186622858, 0.128662109, 3
S-RerF, 200, 0.461142857, 0.201611042, 0.029617310, 4
S-RerF, 200, 0.449714286, 0.238344908, 0.059488058, 5
S-RerF, 200, 0.464571429, 0.186712980, 0.018745899, 6
S-RerF, 200, 0.423428571, 0.208718061, 0.063258886, 7
S-RerF, 200, 0.470857143, 0.200598955, 0.031551123, 8
S-RerF, 200, 0.461714286, 0.218636036, 0.100812197, 9
MT-MORF, 200, 0.360571429, 0.232975245, 0.094954014, 0
MT-MORF, 200, 0.389142857, 0.212382078, 0.013951063, 1
MT-MORF, 200, 0.446285714, 0.245334864, 0.043057919, 2
MT-MORF, 200, 0.400000000, 0.227164030, 0.042518139, 3
MT-MORF, 200, 0.384571429, 0.216597080, 0.028094053, 4
MT-MORF, 200, 0.406857143, 0.243599892, 0.172163725, 5
MT-MORF, 200, 0.425714286, 0.273814201, 0.182924032, 6
MT-MORF, 200, 0.414857143, 0.208988190, 0.020843983, 7
MT-MORF, 200, 0.411428571, 0.188858032, 0.021390915, 8
MT-MORF, 200, 0.405142857, 0.240151167, 0.060075998, 9
Log. Reg, 400, 0.504000000, 0.046257019, 0.001416922, 0
Log. Reg, 400, 0.499428571, 0.055745125, 0.001591921, 1
Log. Reg, 400, 0.506285714, 0.043055058, 0.001170874, 2
Log. Reg, 400, 0.496000000, 0.105801821, 0.001681805, 3
Log. Reg, 400, 0.494285714, 0.048016787, 0.001164913, 4
Log. Reg, 400, 0.516000000, 0.048102140, 0.001114845, 5
Log. Reg, 400, 0.498857143, 0.043395758, 0.001098871, 6
Log. Reg, 400, 0.502857143, 0.041258812, 0.001381874, 7
Log. Reg, 400, 0.500571429, 0.041471958, 0.001190901, 8
Log. Reg, 400, 0.517142857, 0.040436983, 0.001178026, 9
Lin. SVM, 400, 0.524000000, 0.117303133, 0.001127958, 0
Lin. SVM, 400, 0.468000000, 0.124498129, 0.001468182, 1
Lin. SVM, 400, 0.480000000, 0.158574104, 0.001263857, 2
Lin. SVM, 400, 0.496571429, 0.122067928, 0.001130104, 3
Lin. SVM, 400, 0.495428571, 0.160748005, 0.001277924, 4
Lin. SVM, 400, 0.500000000, 0.127465010, 0.001221180, 5
Lin. SVM, 400, 0.498857143, 0.105686665, 0.001070023, 6
Lin. SVM, 400, 0.510285714, 0.106667042, 0.001183987, 7
Lin. SVM, 400, 0.502857143, 0.193706989, 0.001084089, 8
Lin. SVM, 400, 0.505142857, 0.152061224, 0.001780987, 9
SVM, 400, 0.488571429, 0.142278910, 0.577937126, 0
SVM, 400, 0.501142857, 0.156361818, 0.542015076, 1
SVM, 400, 0.497714286, 0.124325752, 0.505027771, 2
SVM, 400, 0.497714286, 0.135452032, 0.555915117, 3
SVM, 400, 0.496000000, 0.145426035, 0.554671288, 4
SVM, 400, 0.489142857, 0.123502016, 0.501473188, 5
SVM, 400, 0.494285714, 0.122617960, 0.494215250, 6
SVM, 400, 0.493142857, 0.123486996, 0.497267008, 7
SVM, 400, 0.498285714, 0.121949196, 0.495060205, 8
SVM, 400, 0.500571429, 0.120926857, 0.501872778, 9
kNN, 400, 0.398857143, 0.004983902, 0.147723913, 0
kNN, 400, 0.436000000, 0.006322861, 0.157308817, 1
kNN, 400, 0.417714286, 0.006197929, 0.155047894, 2
kNN, 400, 0.417714286, 0.005156755, 0.185521126, 3
kNN, 400, 0.443428571, 0.005249023, 0.156136990, 4
kNN, 400, 0.412000000, 0.005292892, 0.165260077, 5
kNN, 400, 0.410285714, 0.005165100, 0.149186134, 6
kNN, 400, 0.429142857, 0.005465746, 0.159231901, 7
kNN, 400, 0.433142857, 0.004969835, 0.152518988, 8
kNN, 400, 0.437142857, 0.005176067, 0.150060177, 9
RF, 400, 0.422285714, 0.240792036, 0.047539949, 0
RF, 400, 0.437142857, 0.211712837, 0.029022217, 1
RF, 400, 0.421142857, 0.187520981, 0.024991035, 2
RF, 400, 0.435428571, 0.193116188, 0.024364710, 3
RF, 400, 0.426857143, 0.189957857, 0.025542259, 4
RF, 400, 0.450857143, 0.195832253, 0.026679039, 5
RF, 400, 0.422857143, 0.193119049, 0.022967100, 6
RF, 400, 0.432000000, 0.181754827, 0.028656960, 7
RF, 400, 0.440000000, 0.299655914, 0.041887999, 8
RF, 400, 0.397714286, 0.188033104, 0.030348063, 9
MLP, 400, 0.470857143, 0.563467979, 0.007869005, 0
MLP, 400, 0.476000000, 0.570150852, 0.007260799, 1
MLP, 400, 0.442857143, 0.564849854, 0.007984877, 2
MLP, 400, 0.453142857, 0.598361254, 0.007227898, 3
MLP, 400, 0.462857143, 1.187419891, 0.014121056, 4
MLP, 400, 0.480571429, 0.785089970, 0.007469893, 5
MLP, 400, 0.451428571, 0.594168901, 0.007493973, 6
MLP, 400, 0.481142857, 0.936582088, 0.010409117, 7
MLP, 400, 0.453714286, 0.691138029, 0.007427216, 8
MLP, 400, 0.451428571, 1.239409208, 0.007759094, 9
S-RerF, 400, 0.394285714, 0.688145876, 0.123232126, 0
S-RerF, 400, 0.385142857, 0.650736094, 0.024418831, 1
S-RerF, 400, 0.380000000, 0.531798124, 0.090971947, 2
S-RerF, 400, 0.426285714, 0.536658764, 0.020117044, 3
S-RerF, 400, 0.416571429, 0.586923122, 0.040623188, 4
S-RerF, 400, 0.392000000, 0.640849113, 0.109060764, 5
S-RerF, 400, 0.407428571, 0.696794033, 0.148534775, 6
S-RerF, 400, 0.411428571, 0.784821033, 0.230838060, 7
S-RerF, 400, 0.432571429, 0.593703747, 0.033711195, 8
S-RerF, 400, 0.410285714, 0.563953876, 0.083606005, 9
MT-MORF, 400, 0.318857143, 0.672734022, 0.050910950, 0
MT-MORF, 400, 0.313142857, 0.558334827, 0.042831898, 1
MT-MORF, 400, 0.313714286, 0.547045231, 0.057214975, 2
MT-MORF, 400, 0.260571429, 0.565552235, 0.048301220, 3
MT-MORF, 400, 0.298285714, 0.580991983, 0.043932915, 4
MT-MORF, 400, 0.317142857, 0.526978254, 0.033691883, 5
MT-MORF, 400, 0.278857143, 0.582125187, 0.031453133, 6
MT-MORF, 400, 0.325142857, 0.520962238, 0.027683020, 7
MT-MORF, 400, 0.266285714, 0.591357946, 0.052888870, 8
MT-MORF, 400, 0.359428571, 0.586640835, 0.028707027, 9
Log. Reg, 1000, 0.507428571, 0.487639904, 0.004501104, 0
Log. Reg, 1000, 0.502857143, 0.520433187, 0.002734184, 1
Log. Reg, 1000, 0.504000000, 0.567113876, 0.003868103, 2
Log. Reg, 1000, 0.483428571, 0.411994219, 0.001824856, 3
Log. Reg, 1000, 0.505714286, 0.381467819, 0.001485109, 4
Log. Reg, 1000, 0.496571429, 0.361454010, 0.001627922, 5
Log. Reg, 1000, 0.504571429, 0.399652719, 0.001808882, 6
Log. Reg, 1000, 0.512000000, 0.367288113, 0.001538992, 7
Log. Reg, 1000, 0.508571429, 0.403241158, 0.001956224, 8
Log. Reg, 1000, 0.485714286, 0.472728014, 0.002124071, 9
Lin. SVM, 1000, 0.478285714, 0.970053196, 0.004257917, 0
Lin. SVM, 1000, 0.520000000, 1.197870016, 0.001674891, 1
Lin. SVM, 1000, 0.511428571, 1.184055090, 0.001947880, 2
Lin. SVM, 1000, 0.482857143, 1.156525850, 0.001640797, 3
Lin. SVM, 1000, 0.495428571, 1.154312849, 0.002257109, 4
Lin. SVM, 1000, 0.510857143, 1.082094193, 0.002535820, 5
Lin. SVM, 1000, 0.484000000, 1.037490129, 0.001633167, 6
Lin. SVM, 1000, 0.488571429, 1.104928017, 0.001713037, 7
Lin. SVM, 1000, 0.490857143, 0.960115910, 0.001777887, 8
Lin. SVM, 1000, 0.498285714, 0.982977867, 0.001518011, 9
SVM, 1000, 0.418285714, 1.330650806, 1.839026928, 0
SVM, 1000, 0.436000000, 0.929532051, 1.524218798, 1
SVM, 1000, 0.450857143, 0.758253098, 1.499541044, 2
SVM, 1000, 0.425714286, 0.787145853, 1.324293852, 3
SVM, 1000, 0.427428571, 0.771177769, 1.455858946, 4
SVM, 1000, 0.415428571, 0.808000088, 1.786900997, 5
SVM, 1000, 0.429142857, 0.820746899, 1.425199032, 6
SVM, 1000, 0.416571429, 0.773981810, 1.306470156, 7
SVM, 1000, 0.421142857, 0.774299860, 1.311645031, 8
SVM, 1000, 0.444571429, 0.815464973, 1.555763006, 9
kNN, 1000, 0.360571429, 0.026690006, 0.492850065, 0
kNN, 1000, 0.393142857, 0.029070139, 0.498461008, 1
kNN, 1000, 0.370857143, 0.017873764, 0.654831171, 2
kNN, 1000, 0.410857143, 0.025776148, 0.615281105, 3
kNN, 1000, 0.376571429, 0.026311874, 0.746138096, 4
kNN, 1000, 0.405714286, 0.026177883, 0.510499239, 5
kNN, 1000, 0.389142857, 0.023962021, 0.464035749, 6
kNN, 1000, 0.382857143, 0.021649837, 0.632666826, 7
kNN, 1000, 0.396571429, 0.023988008, 0.621547937, 8
kNN, 1000, 0.389142857, 0.028125048, 0.533143044, 9
RF, 1000, 0.324000000, 0.363878012, 0.032158852, 0
RF, 1000, 0.370857143, 0.348618984, 0.028339386, 1
RF, 1000, 0.348000000, 0.341956139, 0.030731916, 2
RF, 1000, 0.329142857, 0.335426807, 0.030634880, 3
RF, 1000, 0.354857143, 0.502047062, 0.046781063, 4
RF, 1000, 0.348571429, 0.446197987, 0.035925627, 5
RF, 1000, 0.328571429, 0.420331955, 0.048712969, 6
RF, 1000, 0.316571429, 0.433197975, 0.047322989, 7
RF, 1000, 0.320571429, 0.377486229, 0.026049137, 8
RF, 1000, 0.345714286, 0.352732897, 0.044043064, 9
MLP, 1000, 0.413714286, 1.246637106, 0.013448238, 0
MLP, 1000, 0.392000000, 1.608840227, 0.007659674, 1
MLP, 1000, 0.416571429, 1.594529152, 0.017568827, 2
MLP, 1000, 0.394857143, 1.839382887, 0.007711887, 3
MLP, 1000, 0.390857143, 1.385781050, 0.008117914, 4
MLP, 1000, 0.393142857, 2.077582121, 0.006735802, 5
MLP, 1000, 0.409714286, 1.417363167, 0.007302999, 6
MLP, 1000, 0.391428571, 1.405441046, 0.006861925, 7
MLP, 1000, 0.388000000, 1.511147976, 0.007393122, 8
MLP, 1000, 0.388571429, 1.810966015, 0.008972168, 9
S-RerF, 1000, 0.256000000, 1.930675983, 0.022937059, 0
S-RerF, 1000, 0.289142857, 1.794047117, 0.089359283, 1
S-RerF, 1000, 0.304571429, 1.835403919, 0.039554119, 2
S-RerF, 1000, 0.282285714, 1.895951986, 0.039744139, 3
S-RerF, 1000, 0.257714286, 1.631769896, 0.025108814, 4
S-RerF, 1000, 0.282857143, 1.641423941, 0.026974916, 5
S-RerF, 1000, 0.268000000, 1.724385023, 0.059125900, 6
S-RerF, 1000, 0.286857143, 2.122054815, 0.057100058, 7
S-RerF, 1000, 0.280000000, 1.750741005, 0.026801825, 8
S-RerF, 1000, 0.276571429, 1.711034775, 0.024940968, 9
MT-MORF, 1000, 0.158285714, 2.130717039, 0.050971985, 0
MT-MORF, 1000, 0.185714286, 1.997570992, 0.078696966, 1
MT-MORF, 1000, 0.184571429, 2.304567099, 0.101893187, 2
MT-MORF, 1000, 0.176571429, 2.476762772, 0.076236010, 3
MT-MORF, 1000, 0.174285714, 1.953685045, 0.062118053, 4
MT-MORF, 1000, 0.164000000, 1.899567127, 0.192607880, 5
MT-MORF, 1000, 0.192571429, 1.687865734, 0.027362108, 6
MT-MORF, 1000, 0.176000000, 2.325457335, 0.152504921, 7
MT-MORF, 1000, 0.172000000, 2.540384054, 0.127596140, 8
MT-MORF, 1000, 0.183428571, 1.648545980, 0.028772831, 9
